,gene_id,gene_name,gene_ontology
41969,b0233,yafO,RNA binding
41970,b0233,yafO,endoribonuclease activity
41971,b0233,yafO,negative regulation of translation
41972,b0233,yafO,ribosomal large subunit binding
41973,b0232,yafN,cellular response to DNA damage stimulus
41974,b0232,yafN,SOS response
41975,b0232,yafN,cellular response to DNA damage stimulus
41976,b0232,yafN,DNA repair
41977,b0232,yafN,DNA binding
41978,b0232,yafN,"regulation of transcription, DNA-templated"
41979,b0232,yafN,negative regulation of molecular function
41980,b0231,dinB,cellular response to DNA damage stimulus
41981,b0231,dinB,DNA-directed DNA polymerase activity
41982,b0231,dinB,DNA synthesis involved in DNA repair
41983,b0231,dinB,cytoplasm
41984,b0231,dinB,DNA-dependent DNA replication
41985,b0231,dinB,magnesium ion binding
41986,b0231,dinB,magnesium ion binding
41987,b0231,dinB,error-free translesion synthesis
41988,b0231,dinB,error-free translesion synthesis
41989,b0231,dinB,error-prone translesion synthesis
41990,b0231,dinB,error-prone translesion synthesis
41991,b0231,dinB,nucleotidyltransferase activity
41992,b0231,dinB,transferase activity
41993,b0231,dinB,DNA repair
41994,b0231,dinB,DNA repair
41995,b0231,dinB,DNA repair
41996,b0231,dinB,protein binding
41997,b0231,dinB,protein binding
41998,b0231,dinB,protein binding
41999,b0231,dinB,damaged DNA binding
42000,b0231,dinB,metal ion binding
42001,b0231,dinB,cellular response to DNA damage stimulus
42002,b0231,dinB,DNA replication
42003,b0231,dinB,DNA binding
42004,b0231,dinB,DNA binding
42005,b0231,dinB,DNA-directed DNA polymerase activity
42006,b0231,dinB,DNA-directed DNA polymerase activity
42007,b0231,dinB,DNA-directed DNA polymerase activity
42008,b0231,dinB,DNA-directed DNA polymerase activity
42009,b0231,dinB,DNA-directed DNA polymerase activity
42010,b0231,dinB,SOS response
42011,b0231,dinB,cytoplasm
42012,b0231,dinB,cytoplasm
42013,b0231,dinB,cytoplasm
42014,b0231,dinB,error-prone translesion synthesis
42015,b0231,dinB,translesion synthesis
42016,b0231,dinB,SOS response
42017,b0231,dinB,DNA-directed DNA polymerase activity
42020,b0228,rayT,single-stranded DNA endodeoxyribonuclease activity
42021,b0228,rayT,single-stranded DNA binding
42022,b0228,rayT,bubble DNA binding
42023,b0228,rayT,bubble DNA binding
42024,b0228,rayT,DNA hairpin binding
42025,b0228,rayT,DNA hairpin binding
42026,b0228,rayT,transposition
42027,b0228,rayT,DNA binding
42028,b0228,rayT,DNA binding
42029,b0228,rayT,DNA binding
42030,b0228,rayT,DNA binding
42031,b0228,rayT,"transposition, DNA-mediated"
42032,b0228,rayT,transposase activity
42033,b0228,rayT,DNA recombination
42034,b0228,rayT,sequence-specific DNA binding
42035,b0228,rayT,sequence-specific DNA binding
42036,b0228,rayT,DNA recombination
42037,b0228,rayT,sequence-specific DNA binding
42038,b0227,yafL,hydrolase activity
42039,b0227,yafL,cysteine-type peptidase activity
42040,b0227,yafL,peptidase activity
42041,b0227,yafL,proteolysis
42042,b0227,yafL,plasma membrane
42043,b0227,yafL,plasma membrane
42044,b0227,yafL,membrane
42045,b0226,dinJ,"regulation of transcription, DNA-templated"
42046,b0226,dinJ,sequence-specific DNA binding
42047,b0226,dinJ,protein-DNA complex
42048,b0226,dinJ,DNA binding
42049,b0226,dinJ,DNA binding
42050,b0226,dinJ,bacterial-type cis-regulatory region sequence-specific DNA binding
42051,b0226,dinJ,bacterial-type cis-regulatory region sequence-specific DNA binding
42052,b0226,dinJ,single-species biofilm formation
42053,b0226,dinJ,single-species biofilm formation
42054,b0226,dinJ,"negative regulation of DNA-templated transcription, initiation"
42055,b0226,dinJ,protein binding
42056,b0226,dinJ,toxic substance binding
42057,b0226,dinJ,toxic substance binding
42058,b0226,dinJ,"transcription, DNA-templated"
42059,b0226,dinJ,bacterial-type cis-regulatory region sequence-specific DNA binding
42060,b3177,folP,dihydropteroate synthase activity
42061,b3177,folP,response to drug
42062,b3177,folP,cytosol
42063,b3177,folP,cellular metabolic process
42064,b3177,folP,pteridine-containing compound metabolic process
42065,b3177,folP,transferase activity
42066,b3177,folP,folic acid-containing compound biosynthetic process
42067,b3177,folP,tetrahydrofolate biosynthetic process
42068,b3177,folP,metal ion binding
42069,b3177,folP,response to drug
42070,b3177,folP,cytoplasm
42071,b3177,folP,dihydropteroate synthase activity
42072,b3177,folP,dihydropteroate synthase activity
42073,b3177,folP,dihydropteroate synthase activity
42074,b3177,folP,folic acid biosynthetic process
42075,b3177,folP,folic acid biosynthetic process
42076,b3177,folP,tetrahydrofolate biosynthetic process
42077,b3177,folP,cytosol
42078,b3177,folP,dihydropteroate synthase activity
42079,b2317,dedA,plasma membrane
42080,b2317,dedA,plasma membrane
42081,b2317,dedA,plasma membrane
42082,b2317,dedA,plasma membrane
42083,b2317,dedA,integral component of membrane
42084,b2317,dedA,membrane
42085,b3849,trkH,potassium:chloride symporter activity
42086,b3849,trkH,potassium ion transport
42087,b3849,trkH,metal ion binding
42088,b3849,trkH,potassium ion transmembrane transporter activity
42089,b3849,trkH,potassium ion transmembrane transporter activity
42090,b3849,trkH,integral component of membrane
42091,b3849,trkH,integral component of membrane
42092,b3849,trkH,membrane
42093,b3849,trkH,transmembrane transport
42094,b3849,trkH,cation transmembrane transporter activity
42095,b3849,trkH,cation transport
42096,b3849,trkH,potassium ion transmembrane transport
42097,b3849,trkH,potassium ion transmembrane transport
42098,b3849,trkH,potassium ion transmembrane transport
42099,b3849,trkH,potassium ion transmembrane transport
42100,b3849,trkH,potassium ion binding
42101,b3849,trkH,integral component of plasma membrane
42102,b3849,trkH,integral component of plasma membrane
42103,b3849,trkH,potassium channel activity
42104,b3849,trkH,plasma membrane
42105,b3849,trkH,plasma membrane
42106,b3849,trkH,plasma membrane
42107,b3849,trkH,ion transport
42108,b0225,yafQ,sequence-specific DNA binding
42109,b0225,yafQ,protein-DNA complex
42110,b0225,yafQ,"endoribonuclease activity, producing 3'-phosphomonoesters"
42111,b0225,yafQ,ribosome binding
42112,b0225,yafQ,"RNA phosphodiester bond hydrolysis, endonucleolytic"
42113,b0225,yafQ,"RNA phosphodiester bond hydrolysis, endonucleolytic"
42114,b0225,yafQ,nucleic acid phosphodiester bond hydrolysis
42115,b0225,yafQ,nucleic acid phosphodiester bond hydrolysis
42116,b0225,yafQ,hydrolase activity
42117,b0225,yafQ,endonuclease activity
42118,b0225,yafQ,nuclease activity
42119,b0225,yafQ,single-species biofilm formation
42120,b0225,yafQ,RNA binding
42121,b0225,yafQ,DNA binding
42122,b0225,yafQ,mRNA catabolic process
42123,b0225,yafQ,mRNA catabolic process
42124,b0225,yafQ,translational termination
42125,b0225,yafQ,response to antibiotic
42126,b0225,yafQ,endoribonuclease activity
42127,b0225,yafQ,protein binding
42128,b0225,yafQ,endoribonuclease activity
42129,b0225,yafQ,"RNA phosphodiester bond hydrolysis, endonucleolytic"
42130,b0225,yafQ,translational termination
42131,b0225,yafQ,mRNA catabolic process
42132,b0223,yafJ,protein binding
42133,b0223,yafJ,transferase activity
42134,b0223,yafJ,glutamine metabolic process
42135,b0221,fadE,long-chain-acyl-CoA dehydrogenase activity
42136,b0221,fadE,plasma membrane
42137,b0221,fadE,flavin adenine dinucleotide binding
42138,b0221,fadE,fatty acid beta-oxidation using acyl-CoA dehydrogenase
42139,b0221,fadE,fatty acid beta-oxidation using acyl-CoA dehydrogenase
42140,b0221,fadE,"oxidoreductase activity, acting on the CH-CH group of donors"
42141,b0221,fadE,fatty acid beta-oxidation
42142,b0221,fadE,oxidation-reduction process
42143,b0221,fadE,oxidation-reduction process
42144,b0221,fadE,oxidoreductase activity
42145,b0221,fadE,fatty acid metabolic process
42146,b0221,fadE,lipid metabolic process
42147,b0221,fadE,acyl-CoA dehydrogenase activity
42148,b0221,fadE,acyl-CoA dehydrogenase activity
42149,b0221,fadE,plasma membrane
42150,b0221,fadE,acyl-CoA dehydrogenase activity
42151,b2536,hcaT,lactose transport
42152,b2536,hcaT,transmembrane transport
42153,b2536,hcaT,plasma membrane
42154,b2536,hcaT,plasma membrane
42155,b2536,hcaT,plasma membrane
42156,b2536,hcaT,plasma membrane
42157,b2536,hcaT,integral component of membrane
42158,b2536,hcaT,membrane
42159,b2536,hcaT,symporter activity
42160,b2536,hcaT,lactose binding
42161,b2536,hcaT,organic substance transport
42162,b2536,hcaT,integral component of plasma membrane
42163,b2536,hcaT,lactose:proton symporter activity
42164,b2537,hcaR,DNA binding
42165,b2537,hcaR,"regulation of transcription, DNA-templated"
42166,b2537,hcaR,DNA binding
42167,b2537,hcaR,"negative regulation of transcription, DNA-templated"
42168,b2537,hcaR,"negative regulation of transcription, DNA-templated"
42169,b2537,hcaR,"positive regulation of transcription, DNA-templated"
42170,b2537,hcaR,"positive regulation of transcription, DNA-templated"
42171,b2537,hcaR,DNA-binding transcription factor activity
42172,b2537,hcaR,DNA-binding transcription factor activity
42173,b2537,hcaR,DNA-binding transcription factor activity
42174,b2537,hcaR,protein-DNA complex
42175,b2537,hcaR,bacterial-type cis-regulatory region sequence-specific DNA binding
42176,b2537,hcaR,"regulation of transcription, DNA-templated"
42177,b2537,hcaR,DNA-binding transcription factor activity
42178,b2539,hcaF,dioxygenase activity
42179,b2539,hcaF,cellular aromatic compound metabolic process
42180,b2539,hcaF,3-phenylpropionate catabolic process
42181,b2539,hcaF,3-phenylpropionate catabolic process
42182,b2539,hcaF,3-phenylpropionate catabolic process
42183,b2539,hcaF,3-phenylpropionate catabolic process
42184,b2539,hcaF,3-phenylpropionate dioxygenase activity
42185,b2539,hcaF,3-phenylpropionate dioxygenase activity
42186,b2539,hcaF,oxidation-reduction process
42187,b2539,hcaF,oxidation-reduction process
42188,b2539,hcaF,aromatic compound catabolic process
42189,b2539,hcaF,aromatic compound catabolic process
42190,b2539,hcaF,oxidoreductase activity
42191,b2539,hcaF,3-phenylpropionate catabolic process
42192,b2416,ptsI,identical protein binding
42193,b2416,ptsI,identical protein binding
42194,b2416,ptsI,protein binding
42195,b2416,ptsI,protein binding
42196,b2416,ptsI,protein binding
42197,b2416,ptsI,protein binding
42198,b2416,ptsI,protein binding
42199,b2416,ptsI,"transferase activity, transferring phosphorus-containing groups"
42200,b2416,ptsI,transferase activity
42201,b2416,ptsI,carbohydrate transport
42202,b2416,ptsI,cytoplasm
42203,b2416,ptsI,cytoplasm
42204,b2416,ptsI,catalytic activity
42205,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase complex
42206,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase complex
42207,b2416,ptsI,magnesium ion binding
42208,b2416,ptsI,metal ion binding
42209,b2416,ptsI,metal ion binding
42210,b2416,ptsI,cytosol
42211,b2416,ptsI,cytosol
42212,b2416,ptsI,phosphorylation
42213,b2416,ptsI,phosphorylation
42214,b2416,ptsI,kinase activity
42215,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase system
42216,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase system
42217,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase system
42218,b2416,ptsI,phosphoenolpyruvate-dependent sugar phosphotransferase system
42219,b2416,ptsI,phosphoenolpyruvate-protein phosphotransferase activity
42220,b2416,ptsI,phosphoenolpyruvate-protein phosphotransferase activity
42221,b2416,ptsI,phosphoenolpyruvate-protein phosphotransferase activity
42222,b2416,ptsI,phosphoenolpyruvate-protein phosphotransferase activity
42223,b0902,pflA,cellular response to DNA damage stimulus
42224,b0902,pflA,oxidoreductase activity
42225,b0902,pflA,catalytic activity
42226,b0902,pflA,potassium ion binding
42227,b0902,pflA,enzyme active site formation
42228,b0902,pflA,protein binding
42229,b0902,pflA,protein binding
42230,b0902,pflA,cytosol
42231,b0902,pflA,oxidation-reduction process
42232,b0902,pflA,oxidation-reduction process
42233,b0902,pflA,"4 iron, 4 sulfur cluster binding"
42234,b0902,pflA,"4 iron, 4 sulfur cluster binding"
42235,b0902,pflA,"4 iron, 4 sulfur cluster binding"
42236,b0902,pflA,iron-sulfur cluster binding
42237,b0902,pflA,iron-sulfur cluster binding
42238,b0902,pflA,metal ion binding
42239,b0902,pflA,oxidoreductase activity
42240,b0902,pflA,oxidoreductase activity
42241,b0902,pflA,glucose metabolic process
42242,b0902,pflA,carbohydrate metabolic process
42243,b0902,pflA,[formate-C-acetyltransferase]-activating enzyme activity
42244,b0902,pflA,[formate-C-acetyltransferase]-activating enzyme activity
42245,b0902,pflA,[formate-C-acetyltransferase]-activating enzyme activity
42246,b0902,pflA,cytoplasm
42247,b0902,pflA,cytoplasm
42248,b3206,npr,protein binding
42249,b3206,npr,phosphoenolpyruvate-dependent sugar phosphotransferase system
42250,b3206,npr,response to organonitrogen compound
42251,b3206,npr,protein phosphorylation
42252,b3206,npr,protein phosphorylation
42253,b3206,npr,"transferase activity, transferring phosphorus-containing groups"
42254,b3206,npr,"transferase activity, transferring phosphorus-containing groups"
42255,b3206,npr,cytoplasm
42256,b3206,npr,cytoplasm
42257,b0687,seqA,protein-containing complex
42258,b0687,seqA,response to radiation
42259,b0687,seqA,sister chromatid cohesion
42260,b0687,seqA,SeqA-DNA complex
42261,b0687,seqA,nucleoid organization
42262,b0687,seqA,hemi-methylated DNA-binding
42263,b0687,seqA,DNA replication origin binding
42264,b0687,seqA,double-stranded methylated DNA binding
42265,b0687,seqA,cytosol
42266,b0687,seqA,protein binding
42267,b0687,seqA,protein binding
42268,b0687,seqA,negative regulation of DNA replication
42269,b0687,seqA,identical protein binding
42270,b0687,seqA,identical protein binding
42271,b0687,seqA,identical protein binding
42272,b0687,seqA,"regulation of transcription, DNA-templated"
42273,b0687,seqA,cytoplasm
42274,b0687,seqA,cytoplasm
42275,b0687,seqA,cytoplasm
42276,b0687,seqA,negative regulation of DNA-dependent DNA replication initiation
42277,b0687,seqA,negative regulation of DNA-dependent DNA replication initiation
42278,b0687,seqA,negative regulation of DNA-dependent DNA replication initiation
42279,b0687,seqA,negative regulation of DNA-dependent DNA replication initiation
42280,b0687,seqA,DNA binding
42281,b0687,seqA,DNA binding
42282,b0687,seqA,DNA binding
42283,b0377,sbmA,transmembrane transport
42284,b0377,sbmA,ATP binding
42285,b0377,sbmA,secondary active transmembrane transporter activity
42286,b0377,sbmA,toxin transport
42287,b0377,sbmA,toxin transport
42288,b0377,sbmA,toxin transmembrane transporter activity
42289,b0377,sbmA,toxin transmembrane transporter activity
42290,b0377,sbmA,peptide transmembrane transporter activity
42291,b0377,sbmA,peptide transmembrane transporter activity
42292,b0377,sbmA,peptide transmembrane transporter activity
42293,b0377,sbmA,microcin transport
42294,b0377,sbmA,microcin transport
42295,b0377,sbmA,response to antibiotic
42296,b0377,sbmA,integral component of plasma membrane
42297,b0377,sbmA,integral component of plasma membrane
42298,b0377,sbmA,peptide transport
42299,b0377,sbmA,peptide transport
42300,b0377,sbmA,peptide transport
42301,b0377,sbmA,peptide transport
42302,b0377,sbmA,protein transport
42303,b0377,sbmA,microcin B17 transport
42304,b0377,sbmA,microcin transmembrane transporter activity
42305,b0377,sbmA,plasma membrane
42306,b0377,sbmA,plasma membrane
42307,b0377,sbmA,plasma membrane
42308,b0377,sbmA,plasma membrane
42309,b0377,sbmA,integral component of membrane
42310,b0377,sbmA,integral component of membrane
42311,b0377,sbmA,integral component of membrane
42312,b0377,sbmA,membrane
42313,b0377,sbmA,integral component of plasma membrane
42314,b0377,sbmA,ATPase-coupled transmembrane transporter activity
42315,b0377,sbmA,ATP binding
42316,b0377,sbmA,ATPase activity
42317,b2144,sanA,response to carbon starvation
42318,b2144,sanA,outer membrane-bounded periplasmic space
42319,b2144,sanA,integral component of plasma membrane
42320,b2144,sanA,integral component of plasma membrane
42321,b2144,sanA,membrane
42322,b2144,sanA,plasma membrane
42323,b2144,sanA,plasma membrane
42324,b2144,sanA,plasma membrane
42325,b2144,sanA,integral component of membrane
42326,b2144,sanA,response to drug
42327,b2144,sanA,plasma membrane
42328,b2144,sanA,response to drug
